Question	Answer	Source
Ошибка валидации по схеме 		Editorial
Некорректные данные: ошибка контроля интеграции ПРИЗ		Editorial
Некорректные данные:IDE. Документ содержит информацию о заказчиках, с которыми связь у организации не установлена	**Причина: **Отсутствует связь между организациями по подведомственным отношениям в ЕИС.**Решение: **Проверьте и настройте подведомственные отношения между организациями в ЕИС.	Editorial
Отсутствует лицевой счет Заказчика	**Решение: **Поставлена задача на доработку.В ближайших обновлениях данная ситуация будет решена.	Editorial
Срок действия лицензии Крипто Про истек/An entry with the same key already exists/Набор ключей не определен	**Причина:** Проблема связана с истечением срока действия лицензии Крипто Про CSP.**Решение: **1.  Проверьте срок действия лицензии Крипто Про: "Пуск" / "Все программы" / "Крипто Про" / "Управление лицензиями Крипто Про PKI" / проверить срок действия лицензии Крипто Про CSP;\n2.  Если срок действия лицензии КриптоПро CSP истек, то пользователю необходимо порекомендовать обратиться в Удостоверяющий центр, где была получена электронная подпись (лицензия на программу КриптоПро выдаётся Удостоверяющим центром, как правило вместе с ключом электронной подписи).	Editorial
Internet Explorer не может отобразить эту веб-страницу / The service is unavailable / Невозможно отобразить страницу	**Причина:** *   Не выполнены необходимые настройки площадки;\n*   Настройки сети или компьютера пользователя блокируют загрузку страницы.**Решением может быть любой из предложенных вариантов (наиболее распространенные решения указаны первыми).**1.  Загрузите и установите корневой сертификат Федерального Казначейства, в котором была получена электронная подпись (см.ст. "[Установка корневого сертификата УЦ Казначейства](http://vtiger.sibir.rts-tender/index.php?module=Faq&view=Detail&record=5942)");\n2.  Запустите программу настройки для корректной работы площадки (скачать: Центр поддержки пользователей / База знаний Заказчикам / Начало работы на площадке / п. 2 статьи "Настройка компьютера для работы на площадке");\n3.  Добавьте страницу в надежные узлы (см. статью "[<span style="font-family:calibri, arial, helvetica, sans-serif;font-size:14px;">Просмотр и добавление сайта в надежные узлы</span>](http://vtiger.sibir.rts-tender/index.php?module=Faq&view=Detail&record=5987)");\n4.  Проверьте, какая версия ОС установлена на ПК, если ОС Windows XP Service Pack 2 - необходимо установить Service Pack 3: информация о причинах таких изменений размещена на главной странице сайта / О компании / Новости / Повышение безопасности электронной площадки РТС-тендер от 05.10.2015 (содержание статьи можно просмотреть [здесь](http://www.rts-tender.ru/about/news/05102015));\n5.  Проверьте 443 порт в фаерволе или прокси-сервере. Порт должен быть открыт;\n6.  Проверьте, установлена ли на компьютере программа Крипто Про CSP. Если не установлена, установить;\n7.  Проверьте версию Крипто Про и ее совместимость с операционной системой пользователя. При необходимости порекомендуйте обновить ее;\n8.  Проверьте наличие антивирусной программы. Приостановите ее действие;\n9.  Установите лицензионную версию ОС Windows (в случае, если в настоящий момент установлена нелицензионная версия);\n10.  Очистите кэш и куки-файлы (см. статью "[<span style="font-family:calibri, arial, helvetica, sans-serif;font-size:14px;">Очистка куки-файлов и SSL-кэш на компьютере пользователя</span>](http://vtiger.sibir.rts-tender/index.php?module=Faq&view=Detail&record=5941)").Если при входе в закрытую часть, страница не отображается, но при этом сайт находится в надежных узлах, происходит блокировка HTTPS канала (канал передачи зашифрованных данных). Об этом необходимо сообщить системному администратору организации, так как решение данного вопроса находится только в его компетенции. 	Editorial
Timeout expired	**Решение: **Необходимо выполнить последовательно все указанные действия.1.  Запустите и установите программу для настройки корректной работы на площадке  (скачать: Центр поддержки пользователей / База знаний Заказчикам / Начало работы на площадке / п. 2 статьи "Настройка компьютера для работы на площадке");\n2.  Перезагрузите браузер;\n3.  Проверьте, возможно это сигнальное событие	Editorial
Вход в Личный кабинет другой организации	В этом случае оператор должен проинформировать заказчика, что исправление ошибки не гарантирует того, что сертификат будет работать долгое время и ошибка может повториться, поэтому в любом случае требуется перезадать сертификат в ЕИС. В задаче нужно указать, что у заказчика исключительный случай и сертификат требуется добавить.	Editorial
Долгая загрузка данных при выборе сертификата	**Решение: **1.  Отключите антивирусное программное обеспечение;\n2.  Запустите программу настройки для корректной работы площадки (скачать: Центр поддержки пользователей / База знаний Заказчикам / Начало работы на площадке / п. 2 статьи "Настройка компьютера для работы на площадке");\n3.  Проверьте срок действия лицензии КриптоПро (Пуск / Все программы / КриптоПро / Управление лицензиями КриптоПро PKI / строка КриптоПро CSP). Если срок лицензии истек, пользователю необходимо обратиться в Удостоверяющий центр или в КриптоПро для продления лицензии;\n4.  Проверьте, установлены ли корневые сертификаты УЦ Федерального казначейства: Откройте браузер Internet Explorer / Нажмите "Сервис" / Далее "Свойства браузера" / Перейдите во вкладку "Содержание" и нажмите кнопку "Сертификаты" / Двойным щелчком левой клавиши мыши откройте необходимый сертификат / Перейдите во вкладку "Путь сертификации". Если рядом с корневым сертификатом УЦ отображается значок, свидетельствующий об ошибке (в виде круга или треугольника), то корневые сертификаты не установлены.	Editorial
Не вставлен ключевой носитель. Вставлен другой носитель.	Решением может быть любой из предложенных вариантов (наиболее распространенные решения указаны первыми).	Editorial
Ошибка инициализации плагина : невозможно создание объекта сервером программирования объектов	**Решение:**1.  Запустите программу настройки для корректной работы площадки (скачать: Центр поддержки пользователей / База знаний Заказчикам / Начало работы на площадке / п. 2 статьи "Настройка компьютера для работы на площадке"). В случае возникновения ошибки при установке "Невозможно зарегистрировать DLL/OCX" выполните действия по ст. [Невозможно зарегистрировать DLL/OCX](http://vtiger.sibir.rts-tender/index.php?module=Faq&view=Detail&record=3353);\n2.  Проверьте срок действия лицензии Крипто Про. В случае истечения срока действия Заказчику необходимо обратиться в УЦ Федерального Казначейства.	Editorial
Ошибка проверки подписи	**Решение:** Решением может быть любой из предложенных вариантов (наиболее распространенные решения указаны первыми).	Editorial
Попытка ссылки на несуществующий маркер	**Причина: **Данное сообщение при выборе сертификата может появляться в случаях: *   RuToken физически испорчен (RuToken испорчен, если: - Не светится, когда вставлен в разъем компьютера - Не определяется на нескольких компьютерах - С него не копируются ключи); \n*   RuToken переполнен (RuToken имеет небольшую фиксированную емкость); \n*   RuToken заблокирован* (например, если три раза был введен неверный пин-код).**Решение: **Рекомендуйте пользователю обратиться за консультацией по адресу получения электронной подписи.	Editorial
Неизвестный криптографический алгоритм / Указан неверный алгоритм		Editorial
Не отображается список сертификатов	**Причина: ***   Пользователь входит в Личный кабинет через браузер, отличный от <span style="color:#000000;font-family:calibri, sans-serif;font-size:10.5pt;">Internet Explorer 11;</span>\n*   Включена блокировка всплывающих окон;\n*   Истек срок действия лицензии КриптоПро;\n*   Установлена неактуальная версия или несколько версий КриптоПро Browser plugin (CADESCOM);\n*   Работа плагина блокируется антивирусным программным обеспечением (AVAST).**Решение:***   Проверьте, через какой браузер осуществляется вход в Личный кабинет. Войдите через браузер <span style="color:#000000;font-family:calibri, sans-serif;font-size:10.5pt;">Internet Explorer;</span>\n*   Отключите блокировку всплывающих окон (при открытом браузере Internet Explorer нажмите на клавиатуре кнопку Alt, выберите раздел "Сервис", в разделе Блокирование всплывающих окон нажмите "Выключить блокирование всплывающих окон";\n*   Проверьте срок действия лицензии Крипто Про (Пуск / Все программы / КриптоПро / Управление лицензиями КриптоПро PKI / строка КриптоПро CSP);\n*   Переустановите КриптоПро Browser plugin (CADESСOM) с сайта КриптоПро / раздел "Загрузки" / актуальная версия;\n*   Приостановите действие антивирусной программы. Для этого:1.  Откройте интерфейс пользователя AVAST;\n2.  Нажмите кнопку "Настройки" (шестеренка); \n3.  Выбрерите "Активная защита";\n4.  В блоке "Веб экран" нажмите "Настройки"; \n5.  Выбрерите пункт "Исключения"; \n6.  Добавьте в исключения адрес https://*.rts-tender.ru.	Editorial
Ключ не существует/Набор ключей не определен	**Причина: ***   Истек срок действия лицензии КриптоПро;\n*   Проблема с ключевым носителем или паролем к нему.**Решением может быть любой из предложенных вариантов (наиболее распространенные решения указаны первыми):***   Проверьте срок действия лицензии КриптоПро (Пуск / Панель управления / КриптоПро / Управление лицензиями КриптоПро PKI / строка КриптоПро CSP). Если срок действия КриптоПро истек, пользователю необходимо обратиться в Удостоверяющий центр для продления срока действия лицензии.\n*   Переустановите личный сертификат, предварительно удалив сохраненные пароли. Для удаления паролей необходимо открыть КриптоПро CSP, перейти в раздел "Сервис", нажать кнопку "Удалить запомненные пароли".	Editorial
Не отображается список сертификатов в браузере Internet Explorer 8	**Причина:** Проблема возникает на стороне Microsoft.Компания Microsoft официально прекратила техническую поддержку всех версий браузера Internet Explorer, выпущенных до версии 11.0. Эта новость была размещена на главной странице сайта РТС-тендер 12.01.2016 ([http://www.rts-tender.ru/about/news/120120162](http://www.rts-tender.ru/about/news/12012016<u>2)</u>).**Решение: **Рекомендуйте пользователю следующие варианты действий:1.  Обновить браузер Internet Explorer до версии 11.0 и после этого обязательно перезагрузить компьютер;\n2.  Установить другие браузеры;\n3.  Если у пользователя нет возможности выполнить указанные действия, предложите установить 4 компонента. Компоненты для ХР находятся в Центр поддержки: База знаний / Заказчикам / Начало работы / Настройка компьютера.	Editorial
Не удается найти сертификат и закрытый ключ для расшифровки	**Причина: **Не установлен личный сертификат на компьютере пользователя.1.  На панели браузера Internet Explorer нажмите "Сервис", далее "Свойства браузера / обозревателя";\n2.  Перейдите на вкладку "Содержание" и нажмите кнопку "Сертификаты";\n3.  Проверьте, отображается ли сертификат в открывшемся списке. **Решение: **Если сертификат не установлен, установите его (см. статью "[Установка личного сертификата с флэш-карты](http://vtiger.sibir.rts-tender/index.php?module=Faq&view=Detail&record=3648)").	Editorial
В процессе подписи произошла ошибка: Error: Ошибка исполнения функции	**Решение: **Проверьте срок действия лицензии Крипто Про: "Пуск" / "Все программы" / "Крипто Про" / "Управление лицензиями Крипто Про PKI" / проверить срок действия лицензии Крипто Про CSP:**Срок действия лицензии Крипто Про CSP истек**, то пользователю необходимо порекомендовать обратиться в Удостоверяющий центр, где была получена электронная подпись (лицензия на программу Крипто Про выдаётся Удостоверяющим центром, как правило вместе с ключом электронной подписи);**Срок действия лицензии Крипто Про не истек:***   Если ошибка появилась после корректной работы, на ПК не было установлено новое программное обеспечение - вставьте заново ключевой носитель, перезапустите браузер, перезагрузите компьютер.\n*   Если ошибка появилась после обновления на ПК программного обеспечения / изменения настроек ПК - переустановите плагин.	Editorial
Сервер RPC недоступен	**Причина: **На компьютере  Пользователя выключена служба "Удаленный вызов процедур RPC".**Решение: **Чтобы включить службу выполните следующие действия:**Способ 1:**1.  Зайдите в меню "Пуск";\n2.  Нажмите "Выполнить"\n3.  В строке cmd пропишите "net start rpcss" без кавычек;\n4.  Нажмите клавишу "Еnter" для выполнения команды;\n5.  Перезагрузите компьютер;**Способ 2:**1.  Перейдите в "Панель управления";\n2.  Перейдите в блок "Администрирование"\n3.  Перейдите по ярлыку "Службы компонентов";\n4.  В каталоге откройте пункт "Службы (локальные)"\n5.  Найдите в списке и запустите "Удаленный вызов процедур RPC".	Editorial
В процессе подписи произошла ошибка: отказано в доступе	**Решение: **1.  Запустите программу настройки корректной работы на площадке (скачать: Центр поддержки пользователей / База знаний Заказчикам / Начало работы на площадке / п. 2 статьи "Настройка компьютера для работы на площадке"). Программу необходимо установить при закрытых окнах браузера;\n2.  Если решение не помогло, удалите крипто плагин  Cadescom и повторно выполните пункт 1.	Editorial
Данные о сертификате Пользователя с серийным номером ... не поступили из ЕИС	В случае, если пользователь производил перерегистрацию сертификата днем ранее обращения, нужно поставить задачу на 3 линию по шаблону "Интеграция сведений с ЕИС (информация об организации)". В некоторых случаях ситуация решается с помощью технических специалистов.**Решение: **Рекомендуйте Пользователю обновить сведения о пользователе в Личном кабинете в ЕИС. Для этого:1.  Войдите в Личный кабинет ЕИС по ЭП данного пользователя;\n2.  Перейдите в форму редактирования сведений о пользователе;\n3.  Сохраните изменения.Нормативное время интеграции составляет от двух часов до 1 суток (среднее время интеграции 2-3 часа).	Editorial
Ничего не происходит при выборе сертификата	**Решение: **Решением может быть любой из предложенных вариантов (наиболее распространенные решения указаны первыми):1.  Добавьте адреса [http://**.rts-tender.ru**](https:/)** и [https://](https:)**[.rts-tender.ru](https:) в "Надежные узлы": открыть на панели браузера IE "Сервис" / "Свойства браузера" / "Безопасность" / "Надежные сайты" / "Сайты" / ввести адрес и нажать кнопку "Добавить";\n2.  Запустите программу настройки для корректной работы площадки (скачать: Центр поддержки пользователей / База знаний Заказчикам / Начало работы на площадке / п. 2 статьи "Настройка компьютера для работы на площадке"). Программу необходимо установить при закрытых окнах браузера.);\n3.  Почистите кэш и куки-файлы (см. статью "[Очистка куки-файлов и SSL-кэш на компьютере пользователя](http://vtiger.sibir.rts-tender/index.php?module=Faq&view=Detail&record=5941)");\n4.  В случае если выполенние вышеперечисленных действий не помогло, поставьте задачу на 3-ю линию технической поддержки.	Editorial
Неправильный зарегистрированный набор ключей	**Решение: **Запустите программу настройки для корректной работы площадки (скачать: Центр поддержки пользователей / База знаний Заказчикам / Начало работы на площадке / п. 2 статьи "Настройка компьютера для работы на площадке").	Editorial
В процессе подписи произошла ошибка: Error: Элемент не найден	**Решение:** Наиболее распространенные решения указаны первыми:*   Запустите программу настройки для корректной работы площадки (скачать: Центр поддержки пользователей / База знаний Заказчикам / Начало работы на площадке / п. 2 статьи "Настройка компьютера для работы на площадке"). Программу необходимо установить при закрытых окнах браузера.\n*   Отключите надстройки браузера;\n*   Понизьте уровень безопасности браузера;\n*   Установите корневой сертификат УЦ;\n*   Обновите версию Крипто Про до 4.0.9708 (в случае если на ПК Пользователя установлена ОС Windows 10);\n*   Перезагрузите компьютер.	Editorial
Время действия сертификата истекло или еще не началось	**Причина: **Сертификат не действителен по сроку.**Решение: **	Editorial
Сертификат отозван издателем	**Причина: **Сертификат находится в списке отозванных сертификатов. Обратитесь в Федеральное казначейство, где получен сертификат, для уточнения дальнейших действий.	Editorial
Некорректная интеграция с ВСРЗ	**Для оператора:** После получения данного файла необходимо поставить задачу в Мегаплан на 3-ю линию техподдержки1.  Если при интеграции каких-либо сведений произошла ошибка. Необходимо запросить текст этой ошибки на эл. почту электронной почты [support@rts-tender.ru](mailto:support@rts-tender.ru), либо подключиться удаленно и сделать скриншот;\n2.  Если ошибка не возникает, а пользователь утверждает, что ошибка с интеграцией возникает рекомендуйте обратиться за консультацией в техподдержку регионального ПО; \n3.  Уточните действия площадки. Поставьте задачу на 3 линию техподдержки с подробным описанием проблемы (укажите номер аукциона, название регионального ПО, контакты брать не требуется);\n4.  Сообщите ответ Пользователю:** **"Информация будет передана техническим специалистам для дополнительной проверки".	Editorial
Не интегрировался аукцион/изменение данных	1.  Уточните номер аукциона;\n2.  Проверьте наличие сведений о данном извещении на площадке;\n3.  Проверьте наличие сведений о данном извещении в ЕИС;\n4.  Уточните дату публикации извещения/дату внесения изменений;\n5.  Предоставьте ответ Заказчику:	Editorial
Не интегрировалась комиссия	1.  Проверьте информацию в ЛК Оператора в разделе "Реестр комиссий".\n2.  Прошло более суток с момента внесения изменений. "Нормативное время интеграции составляет от 2 часов до суток".\n3.  Прошло более суток с момента внесения изменений, но на площадку сведения не были переданы, поставьте задачу. В задаче укажите:*   Название комиссии;\n*   Реестровый номер (по возможности);\n*   Время изменения (примерное). "Время поступления сведений на площадку зависит от Официального сайта. Причины, по которым с Официального сайта на площадку не были переданы сведения о внесенных изменениях, Вам необходимо уточнять в службе технической поддержки сайта http://zakupki.gov.ru. Площадка со своей стороны предпримет все необходимые действия для решения данного вопроса".	Editorial
Не интегрировался ответ на запрос по разъяснению АД	*   Из ЕИС на электронную площадку не интегрировался ответ по запросу (по истечении регламентированного времени интеграции) -  поставьте задачу в Мегаплане на 3-ю линию технической поддержки;\n*   В Личном кабинете Заказчика ответ на запрос отобразился отдельно от запроса - рекомендуйте Заказчику на электронной площадке необходимо прикрепить ответ к запросу вручную. "Для прикрепления ответа, размещенного в ЕИС:1.  Войдите в Личный кабинет;\n2.  Перейдите в раздел "Запросы/"Запросы на разъяснения";\n3.  Откройте запрос;\n4.  Нажмите кнопку "Прикрепить ответ";\n5.  Выберите из списка нужный ответ, нажмите кнопку "Сохранить".     	Editorial
Не совпадает время проведения процедуры на площадке и в ЕИС	1.  Осуществите проверку корректности отображения времени проведения процедуры в ЕИС и ЭП;\n2.  Предоставьте ответ в соответствии с результатом проверки, выполните дополнительные действия при необходимости.	Editorial
Неполная интеграция требований по извещению из ЕИС		Editorial
Не интегрировался/повторно отправить контракт в ЕИС	1.  Проверьте, были ли интегрированы в ЕИС сведения о заключении контракта;\n2.  Уточните номер аукциона / номер карточки контракта. Проверьте информацию в ЛК Оператора; \n3.  Поставьте задачу в Мегаплане. В задаче укажите:*   Суть проблемы (повторная отправка сведений);\n*   Номер аукциона;\n*   При необходимости номер карточки контракта.  "Сведения на Официальный сайт были переданы вовремя. Причины, по которым ЕИС сведения не были приняты - пока неизвестны. Информация будет передана техническим специалистам и отправлена повторно. Нормативное время интеграции – от 2 часов до суток, время поступления информации зависит от ЕИС".**Для оператора**: Если контракт успешно интегрирован в ЕИС, но заказчик просит продублировать сведения, при постановке задачи обязательно нужно указать пометку "ПОВТОРНО".	Editorial
Не интегрирован контроль из ЕИС		Editorial
Не интегрируется план-закупок из ЕИС на площадку	Тема уведомлений: «Неудачный импорт плана закупок за (период плана закупок) из ЕИСТексты уведомлений:*   «План закупок не найден в ЕИС»\n*   «При импорте Плана закупок из XML файла был выбран план закупок другой организации. Повторите попытку импорта с другим файлом»\n*   «В импортируемом XML файле Плана закупок указан некорректный период»\n*   «При загрузке Плана закупок из XML файла не удалось импортировать следующие позиции плана закупок: (список ИКЗ через запятую)»При этом план закупок не импортируется.	Editorial
The element 'KBKTotalsInfo' in namespace 'http://zakupki.gov.ru/oos/types/1' has invalid	1.  Поставьте задачу по шаблону "Ошибка импорта Плана закупок из ЕИС". В задаче опишите ситуацию, укажите номер плана закупок и адрес электронной почты Заказчика; \n2.  После решения задачи направьте Заказчику XML исправленного файла плана закупок;\n3.  Предложите Заказчику импортировать план, используя вариант загрузки из XML (см. статью , подробнее в статье "[Импорт плана закупок с ЕИС на ЭП](http://vtiger.sibir.rts-tender/index.php?module=Faq&view=Detail&record=1315644)").	Editorial
Server Error in '/' Application ...	1.  Предоставьте ответ: "На данный момент наши специалисты выясняют причину приостановки, Ваш аукцион будет перенесен на другой срок и начнется в то же время и с того же момента. Дополнительно Вы получите уведомления на вашу электронную почту и в систему обратной связи Личного кабинета с указанием нового времени и даты проведения аукциона"\n2.  Выполните все действия согласно [Инструкции по сбоям](http://vtiger.sibir.rts-tender/index.php?module=Faq&view=Detail&record=7265).1.  Поставьте задачу в программе "Мегаплан"\n2.  Предоставьте пользователю ответ "Информация передана техническим специалистам. Причина, по которой не получается войти на сайт площадки, в настоящий момент выясняется. Попробуйте войти на сайт позже. Возможно на вашем сегменте сети интернет проблемы с доступностью каналов связи".	Editorial
Не отображается процедура в разделе "Закупки"		Editorial
В процессе подписи произошла ошибка: невозможно создание объекта с сервером программирования объктов	**Решение:** 1.  Удалите КриптоПро Cadescom, далее установите актуальную версию с сайта КриптоПро;\n2.  Запустите программу настройки для корректной работы площадки, предварительно сохранив ее на ПК (скачать: Центр поддержки пользователей / База знаний Заказчикам / Начало работы на площадке / п. 2 статьи "Настройка компьютера для работы на площадке").	Editorial
У вас нет прав для просмотра		Editorial
Отображение заключенного контракта во вкладке "Заключение контракта" в разделе "Мои закупки"	"Так как аукцион является совместным, статус аукциона изменится после заключения контракта всеми Заказчиками. При заключении контракта конкретным Заказчиком статус его контракта изменится на "Контракт заключен", но статус аукциона останется "Заключение контракта".Во всех остальных случаях (аукцион не совместный, все Заказчики заключили контракт) необходимо поставить задачу на 3 линию техподдержки для уточнения причины некорректного отображения.	Editorial
Долго грузится страница	**Причина:** Низкая скорость интернет-соединения.**Решение: **Решением может быть любой из предложенных вариантов (наиболее распространенные решения указаны первыми).​1.  Выполните действия через другой браузер;\n2.  Почистите кэш и куки-файлы.	Editorial
Ошибка при проверке сертификата в списке отозванных	**Причина:** При проверке сертификата не удалось получить список актуальных отозванных сертификатов.1.  Сообщить контрагенту о передаче информации ответственным специалистам.\n2.  Поставить задачу по шаблону "Ошибка при проверке сертификата в списке отозванных", приложить к задаче скриншот системного сообщения, которое получил пользователь, открытый ключ сертификата, контактные данные контрагента.	Editorial
В процессе подписи произошла ошибка: Сертификат с отпечатком … принадлежит другому пользователю	**Причина:** Пользователь осуществил вход в Личный кабинет по логину и паролю. При выполнении юридически значимых действий, появился запрос для выбора электронной подписи, после чего выбран сертификат, не принадлежащий Пользователю.**Решение: **Рекомендуйте Пользователю повторно выполнить вход в Личный кабинет по электронной подписи.	Editorial
Снятие признака контроля	В случае, если по протоколу рассмотрения единственной заявки/протоколу подведения итогов допущено 0 заявок и если на площадке в протоколе стоит признак "Направлен на контроль", а в открытой части ЕИС этот протокол отображается в разделе "Протоколы работы комиссии, полученные с электронной площадки (ЭП)", необходимо поставить задачу по шаблону "Снятие признака контроля". "Информация будет передана ответственным специалистам. Как только вопрос будет решен, Вас обязательно об этом дополнительно проинформируют".	Editorial
Некорректный статус контракта	1.  Проверьте, действительно ли статус контракта отображается некорректно;\n2.  Поставьте задачу на 3-ю линию технической поддержки.	Editorial
В процессе подписи произошла ошибка. Требуется объект.	**Решение: **Запустите программу настройки для корректной работы площадки (скачать: Центр поддержки пользователей / База знаний Заказчикам / Начало работы на площадке / п. 2 статьи "Настройка компьютера для работы на площадке").	Editorial
Нет кнопки "Подписать контракт" / "Принять и подписать итоговый контракт"	**Решение:** Решением может быть любой из предложенных вариантов (наиболее распространенные решения указаны первыми).	Editorial
Нет кнопки "Отправить контракт" /  "Направить проект участнику"	Решением может быть любой из предложенных вариантов (наиболее распространенные решения указаны первыми).	Editorial
Ошибка "Контракт не на Вашей стороне	**Решение: **Поставьте задачу на 3-ю линию технической поддержки."Информация по Вашему запросу передана техническим специалистам. О результатах рассмотрения будет сообщено дополнительно".	Editorial
